Position,ReadCount,Source,ts,leader5
45,10.0,5RACE,AT1G14590.1,134
46,9037.0,5RACE,AT1G14590.1,134
47,18.0,5RACE,AT1G14590.1,134
48,1159.0,5RACE,AT1G14590.1,134
49,5.0,5RACE,AT1G14590.1,134
50,32.0,5RACE,AT1G14590.1,134
51,21.0,5RACE,AT1G14590.1,134
52,19.0,5RACE,AT1G14590.1,134
53,9.0,5RACE,AT1G14590.1,134
54,3.0,5RACE,AT1G14590.1,134
55,1.0,5RACE,AT1G14590.1,134
60,58.0,5RACE,AT1G14590.1,134
61,72279.0,5RACE,AT1G14590.1,134
62,104.0,5RACE,AT1G14590.1,134
63,47.0,5RACE,AT1G14590.1,134
64,3463.0,5RACE,AT1G14590.1,134
65,93.0,5RACE,AT1G14590.1,134
66,130.0,5RACE,AT1G14590.1,134
67,120.0,5RACE,AT1G14590.1,134
68,104.0,5RACE,AT1G14590.1,134
69,4.0,5RACE,AT1G14590.1,134
70,7.0,5RACE,AT1G14590.1,134
71,24.0,5RACE,AT1G14590.1,134
72,7543.0,5RACE,AT1G14590.1,134
73,21.0,5RACE,AT1G14590.1,134
74,61.0,5RACE,AT1G14590.1,134
75,20369.0,5RACE,AT1G14590.1,134
76,27.0,5RACE,AT1G14590.1,134
77,3481.0,5RACE,AT1G14590.1,134
78,7845.0,5RACE,AT1G14590.1,134
79,110.0,5RACE,AT1G14590.1,134
80,50.0,5RACE,AT1G14590.1,134
81,6710.0,5RACE,AT1G14590.1,134
82,37.0,5RACE,AT1G14590.1,134
83,62.0,5RACE,AT1G14590.1,134
84,18.0,5RACE,AT1G14590.1,134
85,36.0,5RACE,AT1G14590.1,134
86,126.0,5RACE,AT1G14590.1,134
87,81920.0,5RACE,AT1G14590.1,134
88,158.0,5RACE,AT1G14590.1,134
89,186.0,5RACE,AT1G14590.1,134
90,183.0,5RACE,AT1G14590.1,134
91,171.0,5RACE,AT1G14590.1,134
92,189.0,5RACE,AT1G14590.1,134
93,240.0,5RACE,AT1G14590.1,134
94,42564.0,5RACE,AT1G14590.1,134
95,135.0,5RACE,AT1G14590.1,134
96,13414.0,5RACE,AT1G14590.1,134
97,165710.0,5RACE,AT1G14590.1,134
98,405.0,5RACE,AT1G14590.1,134
99,7035.0,5RACE,AT1G14590.1,134
100,12760.0,5RACE,AT1G14590.1,134
101,480.0,5RACE,AT1G14590.1,134
102,203440.0,5RACE,AT1G14590.1,134
103,680.0,5RACE,AT1G14590.1,134
104,1719.0,5RACE,AT1G14590.1,134
105,86989.0,5RACE,AT1G14590.1,134
106,256.0,5RACE,AT1G14590.1,134
107,1130.0,5RACE,AT1G14590.1,134
