Position,ReadCount,Source,ts,leader5
103,19.0,5RACE,AT5G03555.1,161
104,7282.0,5RACE,AT5G03555.1,161
105,23.0,5RACE,AT5G03555.1,161
106,131.0,5RACE,AT5G03555.1,161
107,14.0,5RACE,AT5G03555.1,161
108,14.0,5RACE,AT5G03555.1,161
109,21.0,5RACE,AT5G03555.1,161
110,24.0,5RACE,AT5G03555.1,161
111,17473.0,5RACE,AT5G03555.1,161
112,57.0,5RACE,AT5G03555.1,161
113,8132.0,5RACE,AT5G03555.1,161
114,18.0,5RACE,AT5G03555.1,161
115,11430.0,5RACE,AT5G03555.1,161
116,8639.0,5RACE,AT5G03555.1,161
117,158.0,5RACE,AT5G03555.1,161
118,9330.0,5RACE,AT5G03555.1,161
119,83.0,5RACE,AT5G03555.1,161
120,155.0,5RACE,AT5G03555.1,161
121,61.0,5RACE,AT5G03555.1,161
122,58.0,5RACE,AT5G03555.1,161
123,15.0,5RACE,AT5G03555.1,161
124,35.0,5RACE,AT5G03555.1,161
125,28.0,5RACE,AT5G03555.1,161
126,4.0,5RACE,AT5G03555.1,161
127,3.0,5RACE,AT5G03555.1,161
128,3.0,5RACE,AT5G03555.1,161
129,2.0,5RACE,AT5G03555.1,161
132,1.0,5RACE,AT5G03555.1,161
133,2.0,5RACE,AT5G03555.1,161
135,1.0,5RACE,AT5G03555.1,161
140,1.0,5RACE,AT5G03555.1,161
1,0.0,5leaderP,AT5G03555.1,161
2,0.0,5leaderP,AT5G03555.1,161
3,0.0,5leaderP,AT5G03555.1,161
4,0.0,5leaderP,AT5G03555.1,161
5,0.0,5leaderP,AT5G03555.1,161
6,0.0,5leaderP,AT5G03555.1,161
7,0.0,5leaderP,AT5G03555.1,161
8,0.0,5leaderP,AT5G03555.1,161
9,0.0,5leaderP,AT5G03555.1,161
10,0.0,5leaderP,AT5G03555.1,161
11,0.0,5leaderP,AT5G03555.1,161
12,0.0,5leaderP,AT5G03555.1,161
13,0.0,5leaderP,AT5G03555.1,161
14,0.0,5leaderP,AT5G03555.1,161
15,0.0,5leaderP,AT5G03555.1,161
16,0.0,5leaderP,AT5G03555.1,161
17,0.0,5leaderP,AT5G03555.1,161
18,0.0,5leaderP,AT5G03555.1,161
19,0.0,5leaderP,AT5G03555.1,161
20,0.0,5leaderP,AT5G03555.1,161
21,0.0,5leaderP,AT5G03555.1,161
22,0.0,5leaderP,AT5G03555.1,161
23,0.0,5leaderP,AT5G03555.1,161
24,0.0,5leaderP,AT5G03555.1,161
25,0.0,5leaderP,AT5G03555.1,161
26,0.0,5leaderP,AT5G03555.1,161
27,0.0,5leaderP,AT5G03555.1,161
28,0.0,5leaderP,AT5G03555.1,161
29,0.0,5leaderP,AT5G03555.1,161
30,0.0,5leaderP,AT5G03555.1,161
31,0.0,5leaderP,AT5G03555.1,161
32,0.0,5leaderP,AT5G03555.1,161
33,0.0,5leaderP,AT5G03555.1,161
34,0.0,5leaderP,AT5G03555.1,161
35,0.0,5leaderP,AT5G03555.1,161
36,0.0,5leaderP,AT5G03555.1,161
37,0.0,5leaderP,AT5G03555.1,161
38,0.0,5leaderP,AT5G03555.1,161
39,0.0,5leaderP,AT5G03555.1,161
40,0.0,5leaderP,AT5G03555.1,161
41,0.0,5leaderP,AT5G03555.1,161
42,0.0,5leaderP,AT5G03555.1,161
43,0.0,5leaderP,AT5G03555.1,161
44,0.0,5leaderP,AT5G03555.1,161
45,0.0,5leaderP,AT5G03555.1,161
46,0.0,5leaderP,AT5G03555.1,161
47,0.0,5leaderP,AT5G03555.1,161
48,0.0,5leaderP,AT5G03555.1,161
49,0.0,5leaderP,AT5G03555.1,161
50,0.0,5leaderP,AT5G03555.1,161
51,0.0,5leaderP,AT5G03555.1,161
52,0.0,5leaderP,AT5G03555.1,161
53,0.0,5leaderP,AT5G03555.1,161
54,0.0,5leaderP,AT5G03555.1,161
55,0.0,5leaderP,AT5G03555.1,161
56,0.0,5leaderP,AT5G03555.1,161
57,0.0,5leaderP,AT5G03555.1,161
58,0.0,5leaderP,AT5G03555.1,161
59,0.0,5leaderP,AT5G03555.1,161
60,0.0,5leaderP,AT5G03555.1,161
61,0.0,5leaderP,AT5G03555.1,161
62,0.0,5leaderP,AT5G03555.1,161
63,0.0,5leaderP,AT5G03555.1,161
64,0.0,5leaderP,AT5G03555.1,161
65,0.0,5leaderP,AT5G03555.1,161
66,0.0,5leaderP,AT5G03555.1,161
67,0.0,5leaderP,AT5G03555.1,161
68,0.0,5leaderP,AT5G03555.1,161
69,0.0,5leaderP,AT5G03555.1,161
70,0.0,5leaderP,AT5G03555.1,161
71,0.0,5leaderP,AT5G03555.1,161
72,0.0,5leaderP,AT5G03555.1,161
73,0.0,5leaderP,AT5G03555.1,161
74,0.0,5leaderP,AT5G03555.1,161
75,0.0,5leaderP,AT5G03555.1,161
76,0.0,5leaderP,AT5G03555.1,161
77,0.0,5leaderP,AT5G03555.1,161
78,0.0,5leaderP,AT5G03555.1,161
79,0.0,5leaderP,AT5G03555.1,161
80,0.0,5leaderP,AT5G03555.1,161
81,0.0,5leaderP,AT5G03555.1,161
82,0.0,5leaderP,AT5G03555.1,161
83,0.0,5leaderP,AT5G03555.1,161
84,0.0,5leaderP,AT5G03555.1,161
85,0.0,5leaderP,AT5G03555.1,161
86,0.0,5leaderP,AT5G03555.1,161
87,0.0,5leaderP,AT5G03555.1,161
88,0.0,5leaderP,AT5G03555.1,161
89,0.0,5leaderP,AT5G03555.1,161
90,1747.3000000000002,5leaderP,AT5G03555.1,161
91,0.0,5leaderP,AT5G03555.1,161
92,0.0,5leaderP,AT5G03555.1,161
93,0.0,5leaderP,AT5G03555.1,161
94,0.0,5leaderP,AT5G03555.1,161
95,0.0,5leaderP,AT5G03555.1,161
96,0.0,5leaderP,AT5G03555.1,161
97,0.0,5leaderP,AT5G03555.1,161
98,0.0,5leaderP,AT5G03555.1,161
99,0.0,5leaderP,AT5G03555.1,161
100,0.0,5leaderP,AT5G03555.1,161
101,0.0,5leaderP,AT5G03555.1,161
102,0.0,5leaderP,AT5G03555.1,161
103,0.0,5leaderP,AT5G03555.1,161
104,0.0,5leaderP,AT5G03555.1,161
105,0.0,5leaderP,AT5G03555.1,161
106,0.0,5leaderP,AT5G03555.1,161
107,0.0,5leaderP,AT5G03555.1,161
108,0.0,5leaderP,AT5G03555.1,161
109,0.0,5leaderP,AT5G03555.1,161
110,0.0,5leaderP,AT5G03555.1,161
111,0.0,5leaderP,AT5G03555.1,161
112,0.0,5leaderP,AT5G03555.1,161
113,0.0,5leaderP,AT5G03555.1,161
114,0.0,5leaderP,AT5G03555.1,161
115,8736.5,5leaderP,AT5G03555.1,161
116,0.0,5leaderP,AT5G03555.1,161
117,0.0,5leaderP,AT5G03555.1,161
118,0.0,5leaderP,AT5G03555.1,161
119,0.0,5leaderP,AT5G03555.1,161
120,0.0,5leaderP,AT5G03555.1,161
121,0.0,5leaderP,AT5G03555.1,161
122,0.0,5leaderP,AT5G03555.1,161
123,0.0,5leaderP,AT5G03555.1,161
124,0.0,5leaderP,AT5G03555.1,161
125,0.0,5leaderP,AT5G03555.1,161
126,0.0,5leaderP,AT5G03555.1,161
127,0.0,5leaderP,AT5G03555.1,161
128,0.0,5leaderP,AT5G03555.1,161
129,0.0,5leaderP,AT5G03555.1,161
130,0.0,5leaderP,AT5G03555.1,161
131,0.0,5leaderP,AT5G03555.1,161
132,0.0,5leaderP,AT5G03555.1,161
133,0.0,5leaderP,AT5G03555.1,161
134,0.0,5leaderP,AT5G03555.1,161
135,0.0,5leaderP,AT5G03555.1,161
136,0.0,5leaderP,AT5G03555.1,161
137,0.0,5leaderP,AT5G03555.1,161
138,0.0,5leaderP,AT5G03555.1,161
139,0.0,5leaderP,AT5G03555.1,161
140,1747.3000000000002,5leaderP,AT5G03555.1,161
