Position,ReadCount,Source,ts,leader5
208,7.0,5RACE,Os01g49720.1,234
209,6604.0,5RACE,Os01g49720.1,234
210,15.0,5RACE,Os01g49720.1,234
211,7.0,5RACE,Os01g49720.1,234
212,15.0,5RACE,Os01g49720.1,234
213,35.0,5RACE,Os01g49720.1,234
214,9.0,5RACE,Os01g49720.1,234
215,91.0,5RACE,Os01g49720.1,234
216,35.0,5RACE,Os01g49720.1,234
218,1.0,5RACE,Os01g49720.1,234
219,1.0,5RACE,Os01g49720.1,234
221,1.0,5RACE,Os01g49720.1,234
222,2.0,5RACE,Os01g49720.1,234
1,0.0,5leaderP,Os01g49720.1,234
2,0.0,5leaderP,Os01g49720.1,234
3,0.0,5leaderP,Os01g49720.1,234
4,0.0,5leaderP,Os01g49720.1,234
5,0.0,5leaderP,Os01g49720.1,234
6,0.0,5leaderP,Os01g49720.1,234
7,0.0,5leaderP,Os01g49720.1,234
8,0.0,5leaderP,Os01g49720.1,234
9,0.0,5leaderP,Os01g49720.1,234
10,0.0,5leaderP,Os01g49720.1,234
11,0.0,5leaderP,Os01g49720.1,234
12,0.0,5leaderP,Os01g49720.1,234
13,0.0,5leaderP,Os01g49720.1,234
14,0.0,5leaderP,Os01g49720.1,234
15,0.0,5leaderP,Os01g49720.1,234
16,0.0,5leaderP,Os01g49720.1,234
17,0.0,5leaderP,Os01g49720.1,234
18,0.0,5leaderP,Os01g49720.1,234
19,0.0,5leaderP,Os01g49720.1,234
20,0.0,5leaderP,Os01g49720.1,234
21,0.0,5leaderP,Os01g49720.1,234
22,0.0,5leaderP,Os01g49720.1,234
23,0.0,5leaderP,Os01g49720.1,234
24,0.0,5leaderP,Os01g49720.1,234
25,0.0,5leaderP,Os01g49720.1,234
26,0.0,5leaderP,Os01g49720.1,234
27,0.0,5leaderP,Os01g49720.1,234
28,0.0,5leaderP,Os01g49720.1,234
29,0.0,5leaderP,Os01g49720.1,234
30,0.0,5leaderP,Os01g49720.1,234
31,0.0,5leaderP,Os01g49720.1,234
32,0.0,5leaderP,Os01g49720.1,234
33,0.0,5leaderP,Os01g49720.1,234
34,0.0,5leaderP,Os01g49720.1,234
35,0.0,5leaderP,Os01g49720.1,234
36,0.0,5leaderP,Os01g49720.1,234
37,0.0,5leaderP,Os01g49720.1,234
38,0.0,5leaderP,Os01g49720.1,234
39,0.0,5leaderP,Os01g49720.1,234
40,0.0,5leaderP,Os01g49720.1,234
41,0.0,5leaderP,Os01g49720.1,234
42,0.0,5leaderP,Os01g49720.1,234
43,0.0,5leaderP,Os01g49720.1,234
44,0.0,5leaderP,Os01g49720.1,234
45,0.0,5leaderP,Os01g49720.1,234
46,0.0,5leaderP,Os01g49720.1,234
47,0.0,5leaderP,Os01g49720.1,234
48,0.0,5leaderP,Os01g49720.1,234
49,0.0,5leaderP,Os01g49720.1,234
50,0.0,5leaderP,Os01g49720.1,234
51,0.0,5leaderP,Os01g49720.1,234
52,0.0,5leaderP,Os01g49720.1,234
53,0.0,5leaderP,Os01g49720.1,234
54,0.0,5leaderP,Os01g49720.1,234
55,0.0,5leaderP,Os01g49720.1,234
56,0.0,5leaderP,Os01g49720.1,234
57,0.0,5leaderP,Os01g49720.1,234
58,0.0,5leaderP,Os01g49720.1,234
59,0.0,5leaderP,Os01g49720.1,234
60,0.0,5leaderP,Os01g49720.1,234
61,0.0,5leaderP,Os01g49720.1,234
62,0.0,5leaderP,Os01g49720.1,234
63,0.0,5leaderP,Os01g49720.1,234
64,0.0,5leaderP,Os01g49720.1,234
65,0.0,5leaderP,Os01g49720.1,234
66,0.0,5leaderP,Os01g49720.1,234
67,0.0,5leaderP,Os01g49720.1,234
68,0.0,5leaderP,Os01g49720.1,234
69,0.0,5leaderP,Os01g49720.1,234
70,0.0,5leaderP,Os01g49720.1,234
71,0.0,5leaderP,Os01g49720.1,234
72,0.0,5leaderP,Os01g49720.1,234
73,0.0,5leaderP,Os01g49720.1,234
74,0.0,5leaderP,Os01g49720.1,234
75,0.0,5leaderP,Os01g49720.1,234
76,0.0,5leaderP,Os01g49720.1,234
77,0.0,5leaderP,Os01g49720.1,234
78,0.0,5leaderP,Os01g49720.1,234
79,0.0,5leaderP,Os01g49720.1,234
80,0.0,5leaderP,Os01g49720.1,234
81,0.0,5leaderP,Os01g49720.1,234
82,0.0,5leaderP,Os01g49720.1,234
83,0.0,5leaderP,Os01g49720.1,234
84,0.0,5leaderP,Os01g49720.1,234
85,0.0,5leaderP,Os01g49720.1,234
86,0.0,5leaderP,Os01g49720.1,234
87,0.0,5leaderP,Os01g49720.1,234
88,0.0,5leaderP,Os01g49720.1,234
89,0.0,5leaderP,Os01g49720.1,234
90,0.0,5leaderP,Os01g49720.1,234
91,0.0,5leaderP,Os01g49720.1,234
92,0.0,5leaderP,Os01g49720.1,234
93,0.0,5leaderP,Os01g49720.1,234
94,0.0,5leaderP,Os01g49720.1,234
95,0.0,5leaderP,Os01g49720.1,234
96,0.0,5leaderP,Os01g49720.1,234
97,0.0,5leaderP,Os01g49720.1,234
98,0.0,5leaderP,Os01g49720.1,234
99,0.0,5leaderP,Os01g49720.1,234
100,0.0,5leaderP,Os01g49720.1,234
101,0.0,5leaderP,Os01g49720.1,234
102,0.0,5leaderP,Os01g49720.1,234
103,0.0,5leaderP,Os01g49720.1,234
104,0.0,5leaderP,Os01g49720.1,234
105,0.0,5leaderP,Os01g49720.1,234
106,0.0,5leaderP,Os01g49720.1,234
107,0.0,5leaderP,Os01g49720.1,234
108,0.0,5leaderP,Os01g49720.1,234
109,0.0,5leaderP,Os01g49720.1,234
110,0.0,5leaderP,Os01g49720.1,234
111,0.0,5leaderP,Os01g49720.1,234
112,0.0,5leaderP,Os01g49720.1,234
113,0.0,5leaderP,Os01g49720.1,234
114,0.0,5leaderP,Os01g49720.1,234
115,0.0,5leaderP,Os01g49720.1,234
116,0.0,5leaderP,Os01g49720.1,234
117,0.0,5leaderP,Os01g49720.1,234
118,0.0,5leaderP,Os01g49720.1,234
119,0.0,5leaderP,Os01g49720.1,234
120,0.0,5leaderP,Os01g49720.1,234
121,0.0,5leaderP,Os01g49720.1,234
122,0.0,5leaderP,Os01g49720.1,234
123,0.0,5leaderP,Os01g49720.1,234
124,0.0,5leaderP,Os01g49720.1,234
125,0.0,5leaderP,Os01g49720.1,234
126,0.0,5leaderP,Os01g49720.1,234
127,0.0,5leaderP,Os01g49720.1,234
128,0.0,5leaderP,Os01g49720.1,234
129,0.0,5leaderP,Os01g49720.1,234
130,0.0,5leaderP,Os01g49720.1,234
131,0.0,5leaderP,Os01g49720.1,234
132,660.4000000000001,5leaderP,Os01g49720.1,234
133,0.0,5leaderP,Os01g49720.1,234
134,0.0,5leaderP,Os01g49720.1,234
135,0.0,5leaderP,Os01g49720.1,234
136,0.0,5leaderP,Os01g49720.1,234
137,0.0,5leaderP,Os01g49720.1,234
138,0.0,5leaderP,Os01g49720.1,234
139,0.0,5leaderP,Os01g49720.1,234
140,0.0,5leaderP,Os01g49720.1,234
141,0.0,5leaderP,Os01g49720.1,234
142,0.0,5leaderP,Os01g49720.1,234
143,0.0,5leaderP,Os01g49720.1,234
144,0.0,5leaderP,Os01g49720.1,234
145,0.0,5leaderP,Os01g49720.1,234
146,0.0,5leaderP,Os01g49720.1,234
147,0.0,5leaderP,Os01g49720.1,234
148,0.0,5leaderP,Os01g49720.1,234
149,0.0,5leaderP,Os01g49720.1,234
150,0.0,5leaderP,Os01g49720.1,234
151,0.0,5leaderP,Os01g49720.1,234
152,0.0,5leaderP,Os01g49720.1,234
153,0.0,5leaderP,Os01g49720.1,234
154,0.0,5leaderP,Os01g49720.1,234
155,0.0,5leaderP,Os01g49720.1,234
156,0.0,5leaderP,Os01g49720.1,234
157,3302.0,5leaderP,Os01g49720.1,234
158,0.0,5leaderP,Os01g49720.1,234
159,0.0,5leaderP,Os01g49720.1,234
160,0.0,5leaderP,Os01g49720.1,234
161,0.0,5leaderP,Os01g49720.1,234
162,0.0,5leaderP,Os01g49720.1,234
163,0.0,5leaderP,Os01g49720.1,234
164,0.0,5leaderP,Os01g49720.1,234
165,0.0,5leaderP,Os01g49720.1,234
166,0.0,5leaderP,Os01g49720.1,234
167,0.0,5leaderP,Os01g49720.1,234
168,0.0,5leaderP,Os01g49720.1,234
169,0.0,5leaderP,Os01g49720.1,234
170,0.0,5leaderP,Os01g49720.1,234
171,0.0,5leaderP,Os01g49720.1,234
172,0.0,5leaderP,Os01g49720.1,234
173,0.0,5leaderP,Os01g49720.1,234
174,0.0,5leaderP,Os01g49720.1,234
175,0.0,5leaderP,Os01g49720.1,234
176,0.0,5leaderP,Os01g49720.1,234
177,0.0,5leaderP,Os01g49720.1,234
178,0.0,5leaderP,Os01g49720.1,234
179,0.0,5leaderP,Os01g49720.1,234
180,0.0,5leaderP,Os01g49720.1,234
181,0.0,5leaderP,Os01g49720.1,234
182,660.4000000000001,5leaderP,Os01g49720.1,234
183,0.0,5leaderP,Os01g49720.1,234
184,0.0,5leaderP,Os01g49720.1,234
